customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-00178,Female,0,No,Yes,12,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,month-to-month,Yes,credit_card,104.28,1251.39,No
CUST-00179,Male,0,Yes,Yes,1,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,Yes,month-to-month,Yes,bank_transfer,78.1,78.1,No
CUST-00180,Male,1,No,No,31,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,month-to-month,No,mailed_check,72.22,2238.72,No
CUST-00181,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,month-to-month,No,mailed_check,64.78,2461.79,No
CUST-00182,Female,1,No,No,56,Yes,Yes,No,No,Yes,No internet service,No,Yes,No,one year,No,mailed_check,38.59,2160.88,No
CUST-00183,Male,0,No,No,61,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,one year,Yes,electronic_check,106.05,6468.86,No
CUST-00184,Male,1,No,No,49,Yes,No,DSL,No internet service,No,No,No,No,No,month-to-month,Yes,bank_transfer,49.96,2448.22,No
CUST-00185,Female,1,No,Yes,2,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No,month-to-month,Yes,bank_transfer,56.19,112.38,No
CUST-00186,Female,0,No,No,33,Yes,Yes,No,No internet service,No,No internet service,No,No,No internet service,month-to-month,Yes,credit_card,25.96,856.7,No
CUST-00187,Female,0,No,No,27,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No,month-to-month,Yes,credit_card,49.51,1336.86,No
CUST-00188,Male,0,Yes,Yes,15,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,month-to-month,Yes,electronic_check,54.19,812.8,No
CUST-00189,Male,0,Yes,No,64,Yes,No,No,Yes,No internet service,Yes,No,Yes,Yes,one year,Yes,electronic_check,35.63,2280.22,No
CUST-00190,Male,0,Yes,No,36,Yes,No,DSL,No internet service,No internet service,No,Yes,No,Yes,month-to-month,Yes,electronic_check,49.49,1781.51,No
CUST-00191,Male,0,No,Yes,16,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,month-to-month,Yes,electronic_check,91.12,1457.99,Yes
CUST-00192,Male,1,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,month-to-month,Yes,bank_transfer,77.74,855.14,No
CUST-00193,Female,0,No,No,66,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,two year,No,mailed_check,81.73,5393.87,No
CUST-00194,Male,1,No,No,48,Yes,No,DSL,Yes,Yes,No,No,No,Yes,one year,Yes,credit_card,46.35,2224.62,No
CUST-00195,Male,1,No,No,12,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,month-to-month,No,electronic_check,78.35,940.22,Yes
CUST-00196,Male,0,No,No,32,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,one year,Yes,credit_card,88.17,2821.53,No
CUST-00197,Male,1,No,No,51,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,two year,Yes,bank_transfer,122.15,6229.84,No
CUST-00198,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,month-to-month,Yes,mailed_check,64.29,3728.61,No
CUST-00199,Male,1,No,No,31,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No,two year,Yes,bank_transfer,78.85,2444.2,No
CUST-00200,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,two year,Yes,bank_transfer,67.07,3822.79,No
CUST-00201,Male,1,No,Yes,6,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,one year,Yes,electronic_check,89.88,539.31,No
CUST-00202,Female,1,No,No,41,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,No internet service,one year,Yes,mailed_check,77.27,3168.22,No
CUST-00203,Male,1,Yes,No,71,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No,two year,No,electronic_check,37.11,2634.93,No
CUST-00204,Female,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,Yes,two year,No,electronic_check,119.69,8258.55,No
CUST-00205,Female,0,No,No,72,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,two year,Yes,mailed_check,72.29,5205.01,No
CUST-00206,Female,0,No,No,13,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No,two year,Yes,bank_transfer,103.6,1346.8,No
CUST-00207,Female,0,No,Yes,1,Yes,Yes,No,Yes,No,Yes,No internet service,No internet service,No internet service,two year,No,electronic_check,35.02,35.02,Yes
CUST-00208,Female,1,Yes,No,53,Yes,No,DSL,No,No internet service,No internet service,Yes,No,No,two year,Yes,electronic_check,52.95,2806.44,No
CUST-00209,Female,0,Yes,Yes,52,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No internet service,month-to-month,Yes,credit_card,56.25,2924.82,No
CUST-00210,Female,0,No,Yes,39,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No internet service,one year,Yes,electronic_check,100.45,3917.63,No
CUST-00211,Male,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,month-to-month,Yes,electronic_check,67.34,2356.97,No
CUST-00212,Male,1,Yes,No,70,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,two year,Yes,electronic_check,93.22,6525.3,No
CUST-00213,Female,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,two year,No,mailed_check,129.6,1166.44,No
CUST-00214,Female,1,No,Yes,5,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,month-to-month,No,mailed_check,81.4,407.0,No
CUST-00215,Female,0,Yes,Yes,17,Yes,No,DSL,No,No,Yes,No internet service,No,No,month-to-month,Yes,electronic_check,36.35,617.9,No
CUST-00216,Female,0,No,No,62,Yes,No,DSL,Yes,No,No internet service,No,No,No,month-to-month,Yes,credit_card,64.96,4027.58,No
CUST-00217,Male,1,No,Yes,8,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,one year,Yes,credit_card,65.34,522.73,No
CUST-00218,Female,0,No,No,20,No,No phone service,Fiber optic,Yes,No,No,No,No internet service,Yes,one year,Yes,electronic_check,105.0,2099.95,No
CUST-00219,Female,0,No,No,11,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No internet service,two year,Yes,bank_transfer,90.54,995.93,No
CUST-00220,Male,1,Yes,Yes,66,No,No phone service,DSL,No internet service,No internet service,No,No,No,No,month-to-month,Yes,bank_transfer,45.89,3028.93,No
CUST-00221,Male,1,No,No,62,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,month-to-month,No,bank_transfer,85.66,5310.94,No
CUST-00222,Male,1,Yes,No,45,Yes,Yes,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,month-to-month,Yes,credit_card,73.55,3309.67,No
CUST-00223,Female,1,Yes,No,22,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,one year,Yes,credit_card,69.43,1527.45,No
CUST-00224,Male,0,No,No,19,Yes,No,No,Yes,No internet service,No internet service,No,No,No,two year,Yes,mailed_check,20.47,388.85,No
CUST-00225,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,month-to-month,Yes,mailed_check,131.32,8141.7,No
CUST-00226,Female,0,Yes,No,57,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,month-to-month,Yes,mailed_check,90.6,5164.36,No
CUST-00227,Male,0,No,No,25,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,No,one year,No,electronic_check,41.76,1044.01,No
CUST-00228,Male,1,Yes,Yes,35,Yes,No,DSL,Yes,No,Yes,No,No,No,month-to-month,No,bank_transfer,34.81,1218.27,No
CUST-00229,Male,1,Yes,Yes,67,Yes,Yes,No,No,No internet service,No internet service,No,Yes,Yes,one year,Yes,electronic_check,42.08,2819.1,No
CUST-00230,Male,1,No,No,34,No,No phone service,DSL,No,No internet service,Yes,No,No internet service,No,one year,Yes,mailed_check,76.87,2613.52,No
CUST-00231,Female,1,Yes,Yes,61,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,month-to-month,Yes,bank_transfer,104.74,6389.29,No
CUST-00232,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,month-to-month,No,electronic_check,63.72,318.58,Yes
CUST-00233,Female,0,Yes,No,66,Yes,Yes,DSL,No,No,Yes,No,No,No,month-to-month,No,bank_transfer,40.57,2677.7,No
CUST-00234,Male,1,No,No,40,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No,two year,No,bank_transfer,79.26,3170.59,No
CUST-00235,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No,month-to-month,Yes,electronic_check,69.88,2515.82,No
CUST-00236,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No,month-to-month,No,bank_transfer,99.83,4791.83,No
CUST-00237,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,month-to-month,Yes,bank_transfer,94.93,5885.67,No
CUST-00238,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,month-to-month,Yes,credit_card,85.31,2986.02,No
CUST-00239,Male,1,Yes,No,25,Yes,No,DSL,No,No internet service,No,Yes,No,Yes,one year,No,bank_transfer,78.41,1960.18,No
CUST-00240,Female,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,month-to-month,Yes,credit_card,81.58,4486.67,No
CUST-00241,Male,0,Yes,No,46,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,Yes,one year,No,electronic_check,74.68,3435.34,No
CUST-00242,Female,1,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,month-to-month,Yes,electronic_check,99.05,7131.67,No
CUST-00243,Male,1,Yes,No,45,No,No phone service,DSL,No internet service,No,No,No internet service,No,No,month-to-month,No,mailed_check,65.99,2969.48,No
CUST-00244,Female,0,No,No,68,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,two year,Yes,electronic_check,117.92,8018.88,No
CUST-00245,Male,1,Yes,No,12,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No,one year,Yes,credit_card,67.99,815.85,No
CUST-00246,Female,0,Yes,Yes,16,Yes,No,No,Yes,Yes,No,No,No,No,month-to-month,No,credit_card,9.65,154.39,No
CUST-00247,Female,1,No,Yes,6,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,two year,No,electronic_check,61.02,366.1,No
CUST-00248,Female,1,No,Yes,45,Yes,No,DSL,No,No internet service,No internet service,No,No,No internet service,month-to-month,Yes,credit_card,44.02,1980.92,No
CUST-00249,Male,0,Yes,No,72,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,month-to-month,Yes,electronic_check,44.43,3199.12,No
CUST-00250,Male,1,No,No,36,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,No,one year,Yes,electronic_check,31.97,1150.78,No
CUST-00251,Male,0,No,No,58,Yes,No,DSL,No,No,No,Yes,No,No,month-to-month,Yes,mailed_check,63.8,3700.31,No
CUST-00252,Female,1,No,Yes,58,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,Yes,two year,Yes,credit_card,66.02,3829.14,No
CUST-00253,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No internet service,one year,Yes,bank_transfer,97.15,4080.36,No
CUST-00254,Male,1,No,Yes,19,Yes,No,DSL,Yes,Yes,No,No internet service,No,No,month-to-month,No,mailed_check,67.9,1290.04,No
CUST-00255,Male,1,No,No,46,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No,Yes,one year,No,credit_card,43.13,1984.15,No
CUST-00256,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,one year,Yes,mailed_check,104.13,312.4,No
CUST-00257,Female,1,Yes,Yes,5,Yes,Yes,DSL,No internet service,Yes,Yes,No,No internet service,No,two year,Yes,credit_card,71.41,357.04,No
CUST-00258,Male,1,Yes,No,57,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,two year,No,electronic_check,94.97,5413.4,No
CUST-00259,Male,1,No,Yes,28,No,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,No,month-to-month,Yes,electronic_check,56.2,1573.72,No
CUST-00260,Male,0,No,No,35,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No,month-to-month,Yes,credit_card,86.33,3021.71,Yes
CUST-00261,Male,1,Yes,No,59,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,Yes,one year,No,bank_transfer,92.12,5435.2,No
CUST-00262,Male,0,Yes,No,54,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,month-to-month,No,electronic_check,58.73,3171.57,Yes
CUST-00263,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,month-to-month,Yes,electronic_check,78.49,5023.53,No
CUST-00264,Female,0,Yes,No,6,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No internet service,month-to-month,Yes,electronic_check,69.75,418.48,Yes
CUST-00265,Female,0,No,Yes,61,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,two year,Yes,mailed_check,89.45,5456.44,No
CUST-00266,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,one year,Yes,credit_card,73.98,3329.18,No
CUST-00267,Female,1,No,No,12,Yes,No,DSL,Yes,No,No,No,No internet service,No,two year,Yes,mailed_check,58.31,699.7,No
CUST-00268,Female,1,No,No,52,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,one year,Yes,electronic_check,108.24,5628.24,No
CUST-00269,Female,0,No,No,67,Yes,No,DSL,Yes,No,No,Yes,No,Yes,one year,Yes,bank_transfer,70.27,4707.77,No
CUST-00270,Male,1,Yes,Yes,30,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,month-to-month,No,electronic_check,78.15,2344.43,No
CUST-00271,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,month-to-month,No,credit_card,94.14,5460.26,No
CUST-00272,Female,0,No,Yes,28,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No internet service,two year,No,electronic_check,48.91,1369.38,No
CUST-00273,Male,1,No,No,43,Yes,Yes,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,two year,Yes,credit_card,39.8,1711.44,No
CUST-00274,Male,1,No,No,44,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No,month-to-month,No,credit_card,78.09,3435.87,No
CUST-00275,Male,1,No,No,64,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,one year,Yes,credit_card,123.09,7877.91,No
CUST-00276,Male,1,Yes,Yes,27,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,two year,Yes,credit_card,139.95,3778.66,No
CUST-00277,Female,1,No,No,38,Yes,Yes,DSL,No,No,No,No internet service,No,No,two year,No,electronic_check,95.61,3633.07,No
CUST-00278,Male,0,No,No,37,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,one year,Yes,electronic_check,91.73,3393.83,No
CUST-00279,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,two year,Yes,credit_card,86.74,2515.44,No
CUST-00280,Female,0,No,Yes,14,Yes,Yes,No,No,Yes,No,No internet service,No,No,one year,No,credit_card,11.05,154.63,No
CUST-00281,Male,0,Yes,Yes,34,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,Yes,month-to-month,No,electronic_check,65.61,2230.88,No
CUST-00282,Female,1,No,Yes,70,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,No,two year,Yes,electronic_check,96.95,6786.44,No
CUST-00283,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No,No,Yes,No internet service,No internet service,month-to-month,No,credit_card,14.84,59.35,No
CUST-00284,Female,1,Yes,No,21,Yes,Yes,No,Yes,Yes,Yes,No,No,No,month-to-month,Yes,bank_transfer,29.98,629.63,No
CUST-00285,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No internet service,month-to-month,Yes,bank_transfer,62.95,2706.8,No
CUST-00286,Female,1,No,No,11,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No,month-to-month,No,mailed_check,136.5,1501.49,No
CUST-00287,Male,1,No,No,24,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,two year,Yes,electronic_check,117.5,2820.05,Yes
CUST-00288,Male,1,No,Yes,47,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,month-to-month,No,credit_card,115.5,5428.59,No
CUST-00289,Male,0,Yes,No,8,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,No,month-to-month,No,mailed_check,62.53,500.26,Yes
CUST-00290,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,two year,Yes,electronic_check,114.72,4129.85,No
CUST-00291,Female,0,No,No,0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,one year,No,electronic_check,47.95,47.95,Yes
CUST-00292,Male,0,No,No,44,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,Yes,two year,Yes,electronic_check,73.63,3239.89,No
CUST-00293,Male,0,Yes,No,9,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,month-to-month,No,bank_transfer,54.08,486.76,Yes
CUST-00294,Male,1,Yes,Yes,19,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,one year,No,mailed_check,103.38,1964.19,No
CUST-00295,Male,0,Yes,Yes,46,Yes,No,DSL,No,No internet service,No,Yes,No internet service,No internet service,month-to-month,Yes,bank_transfer,73.3,3371.66,No
CUST-00296,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,one year,No,mailed_check,87.85,4480.24,No
CUST-00297,Male,0,Yes,No,37,Yes,No,DSL,Yes,No,Yes,No,No,No,one year,Yes,bank_transfer,47.69,1764.45,No
CUST-00298,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,two year,No,credit_card,121.27,3880.77,No
CUST-00299,Male,1,No,No,12,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No,month-to-month,Yes,electronic_check,56.8,681.57,No
CUST-00300,Male,1,No,No,3,Yes,No,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,one year,No,electronic_check,52.33,156.99,No
CUST-00301,Male,0,No,No,61,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,month-to-month,Yes,electronic_check,120.4,7344.53,No
CUST-00302,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,month-to-month,Yes,credit_card,112.68,5634.17,No
CUST-00303,Male,1,No,No,18,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,one year,Yes,credit_card,117.97,2123.52,No
CUST-00304,Female,0,Yes,No,50,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,month-to-month,Yes,electronic_check,60.54,3026.98,No
CUST-00305,Female,1,Yes,No,64,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,one year,Yes,electronic_check,120.49,7711.56,No
CUST-00306,Female,1,Yes,No,23,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,month-to-month,No,bank_transfer,87.5,2012.53,No
CUST-00307,Female,0,No,No,39,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,month-to-month,No,mailed_check,27.17,1059.47,No
CUST-00308,Male,0,No,No,58,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,month-to-month,No,bank_transfer,78.9,4576.35,No
CUST-00309,Male,0,No,No,26,Yes,No,No,Yes,No,No internet service,No,No internet service,No internet service,one year,No,mailed_check,21.06,547.66,No
CUST-00310,Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,month-to-month,Yes,mailed_check,90.06,4773.11,No
CUST-00311,Male,0,No,No,49,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,one year,Yes,bank_transfer,81.42,3989.58,No
CUST-00312,Female,0,No,No,16,Yes,No,No,Yes,No internet service,No,No,No internet service,Yes,month-to-month,Yes,electronic_check,5.64,90.19,Yes
CUST-00313,Male,1,No,Yes,36,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,one year,Yes,mailed_check,56.9,2048.55,No
CUST-00314,Female,1,No,No,55,Yes,No,No,No internet service,No,No internet service,Yes,No,Yes,one year,Yes,bank_transfer,23.9,1314.24,No
CUST-00315,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,two year,Yes,electronic_check,111.91,223.82,No
CUST-00316,Male,1,Yes,Yes,36,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,month-to-month,Yes,credit_card,85.02,3060.76,No
